latitude,longitude,month,"<xarray.DataArray (latitude: 37, longitude: 396)>
array([[341.8422 , 342.39432, 340.72748, ..., 342.56256, 343.59265,
        344.3616 ],
       [344.22052, 343.81616, 341.52805, ..., 343.6329 , 344.28928,
        346.32333],
       [346.69397, 345.5861 , 343.1191 , ..., 344.73755, 345.69162,
        347.9818 ],
       ...,
       [518.6304 , 518.612  , 518.6868 , ..., 518.5764 , 518.3487 ,
        518.7087 ],
       [518.82385, 518.9407 , 518.91925, ..., 519.49927, 519.33923,
        519.3456 ],
       [519.18536, 519.04926, 519.1632 , ..., 519.95636, 520.32745,
        520.0575 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
4.75,1.75,3,519.1562
4.75,2.0,3,518.7975
4.75,2.25,3,518.4849
4.75,2.5,3,518.6559
4.75,2.75,3,518.12885
4.75,3.0,3,518.2047
4.75,-5.0,4,524.7526
4.75,-4.75,4,524.3596
4.75,-4.5,4,524.7463
4.75,-4.25,4,523.31836
4.75,-4.0,4,523.397
4.75,-3.75,4,523.27527
4.75,-3.5,4,522.82983
4.75,-3.25,4,522.48364
4.75,-3.0,4,522.6002
4.75,-2.75,4,522.62585
4.75,-2.5,4,523.66895
4.75,-2.25,4,526.2488
4.75,-2.0,4,524.5893
4.75,-1.75,4,524.7137
4.75,-1.5,4,526.11316
4.75,-1.25,4,524.5329
4.75,-1.0,4,524.03735
4.75,-0.75,4,523.17755
4.75,-0.5,4,522.81665
4.75,-0.25,4,521.98047
4.75,0.0,4,521.46625
4.75,0.25,4,521.02216
4.75,0.5,4,520.06335
4.75,0.75,4,520.0883
4.75,1.0,4,519.61993
4.75,1.25,4,519.8435
4.75,1.5,4,519.36206
4.75,1.75,4,519.2681
4.75,2.0,4,519.0948
4.75,2.25,4,518.63947
4.75,2.5,4,519.1354
4.75,2.75,4,518.62994
4.75,3.0,4,518.94934
4.75,-5.0,5,526.7144
4.75,-4.75,5,526.6899
4.75,-4.5,5,526.9904
4.75,-4.25,5,526.2323
4.75,-4.0,5,526.45337
4.75,-3.75,5,526.2246
4.75,-3.5,5,525.8942
4.75,-3.25,5,525.286
4.75,-3.0,5,525.4949
4.75,-2.75,5,525.40155
4.75,-2.5,5,526.12726
4.75,-2.25,5,529.6683
4.75,-2.0,5,528.7645
4.75,-1.75,5,527.1946
4.75,-1.5,5,527.2534
4.75,-1.25,5,526.0548
4.75,-1.0,5,525.82495
4.75,-0.75,5,525.4484
4.75,-0.5,5,525.33655
4.75,-0.25,5,524.57825
4.75,0.0,5,524.45514
4.75,0.25,5,524.1428
4.75,0.5,5,523.41785
4.75,0.75,5,523.55554
4.75,1.0,5,523.05774
4.75,1.25,5,523.22455
4.75,1.5,5,522.6515
4.75,1.75,5,522.6195
4.75,2.0,5,522.5406
4.75,2.25,5,522.1563
4.75,2.5,5,522.42773
4.75,2.75,5,521.93695
4.75,3.0,5,522.1874
4.75,-5.0,6,523.60504
4.75,-4.75,6,523.85004
4.75,-4.5,6,524.2588
4.75,-4.25,6,524.1017
4.75,-4.0,6,524.51807
4.75,-3.75,6,524.4758
4.75,-3.5,6,524.39496
4.75,-3.25,6,523.88983
4.75,-3.0,6,524.40424
4.75,-2.75,6,524.5089
4.75,-2.5,6,525.2404
4.75,-2.25,6,528.5822
4.75,-2.0,6,527.84937
4.75,-1.75,6,526.8707
4.75,-1.5,6,526.91547
4.75,-1.25,6,525.8226
4.75,-1.0,6,525.83234
4.75,-0.75,6,525.5291
4.75,-0.5,6,525.61115
4.75,-0.25,6,524.96954
4.75,0.0,6,524.9492
4.75,0.25,6,524.7101
4.75,0.5,6,524.2164
4.75,0.75,6,524.567
4.75,1.0,6,524.35034
4.75,1.25,6,524.666
4.75,1.5,6,524.3686
4.75,1.75,6,524.42194
4.75,2.0,6,524.29205
4.75,2.25,6,524.2717
4.75,2.5,6,524.5227
4.75,2.75,6,524.44794
4.75,3.0,6,524.87177
4.75,-5.0,7,519.35266
4.75,-4.75,7,519.5149
4.75,-4.5,7,519.8598
4.75,-4.25,7,519.8968
4.75,-4.0,7,520.5141
4.75,-3.75,7,521.11035
4.75,-3.5,7,521.4827
4.75,-3.25,7,521.69604
4.75,-3.0,7,522.24506
4.75,-2.75,7,522.81354
4.75,-2.5,7,523.7182
4.75,-2.25,7,525.7521
4.75,-2.0,7,524.9599
4.75,-1.75,7,525.90424
4.75,-1.5,7,527.7132
4.75,-1.25,7,527.0061
4.75,-1.0,7,527.1196
4.75,-0.75,7,526.4032
4.75,-0.5,7,526.3583
4.75,-0.25,7,525.68964
4.75,0.0,7,525.20013
4.75,0.25,7,524.74725
4.75,0.5,7,523.83636
4.75,0.75,7,524.1064
4.75,1.0,7,523.64215
4.75,1.25,7,523.85876
4.75,1.5,7,523.5416
4.75,1.75,7,523.4388
4.75,2.0,7,523.3355
4.75,2.25,7,523.132
4.75,2.5,7,523.4945
4.75,2.75,7,523.357
4.75,3.0,7,523.778
4.75,-5.0,8,528.66925
4.75,-4.75,8,528.68365
4.75,-4.5,8,528.82434
4.75,-4.25,8,528.5918
4.75,-4.0,8,528.6732
4.75,-3.75,8,529.1708
4.75,-3.5,8,529.41565
4.75,-3.25,8,529.7871
4.75,-3.0,8,530.15894
4.75,-2.75,8,530.79846
4.75,-2.5,8,531.76184
4.75,-2.25,8,531.97034
4.75,-2.0,8,530.19025
4.75,-1.75,8,531.95593
4.75,-1.5,8,534.64996
4.75,-1.25,8,534.4286
4.75,-1.0,8,534.7401
4.75,-0.75,8,534.03503
4.75,-0.5,8,534.275
4.75,-0.25,8,533.92865
4.75,0.0,8,533.3567
4.75,0.25,8,532.8461
4.75,0.5,8,531.6895
4.75,0.75,8,531.8288
4.75,1.0,8,531.20026
4.75,1.25,8,531.2937
4.75,1.5,8,530.89124
4.75,1.75,8,530.53577
4.75,2.0,8,530.16675
4.75,2.25,8,529.49744
4.75,2.5,8,529.5271
4.75,2.75,8,528.83887
4.75,3.0,8,528.9063
4.75,-5.0,9,535.27893
4.75,-4.75,9,535.1113
4.75,-4.5,9,535.0981
4.75,-4.25,9,534.68854
4.75,-4.0,9,534.4907
4.75,-3.75,9,534.7374
4.75,-3.5,9,534.6312
4.75,-3.25,9,534.50836
4.75,-3.0,9,534.73114
4.75,-2.75,9,535.0646
4.75,-2.5,9,535.7866
4.75,-2.25,9,535.8718
4.75,-2.0,9,534.1279
4.75,-1.75,9,535.6519
4.75,-1.5,9,538.3219
4.75,-1.25,9,538.1531
4.75,-1.0,9,537.89124
4.75,-0.75,9,537.0213
4.75,-0.5,9,536.6407
4.75,-0.25,9,535.77954
4.75,0.0,9,534.9558
4.75,0.25,9,534.1786
4.75,0.5,9,533.1899
4.75,0.75,9,533.14813
4.75,1.0,9,532.6166
4.75,1.25,9,532.69763
4.75,1.5,9,532.23706
4.75,1.75,9,532.12885
4.75,2.0,9,531.9253
4.75,2.25,9,531.4778
4.75,2.5,9,531.6318
4.75,2.75,9,531.10034
4.75,3.0,9,531.24896
4.75,-5.0,10,530.0937
4.75,-4.75,10,530.07666
4.75,-4.5,10,530.198
4.75,-4.25,10,529.86334
4.75,-4.0,10,529.8561
4.75,-3.75,10,529.8613
4.75,-3.5,10,529.72595
4.75,-3.25,10,529.0332
4.75,-3.0,10,529.4027
4.75,-2.75,10,529.3134
4.75,-2.5,10,529.9648
4.75,-2.25,10,531.74
4.75,-2.0,10,530.52606
4.75,-1.75,10,530.79425
4.75,-1.5,10,531.67145
4.75,-1.25,10,530.7666
4.75,-1.0,10,530.1939
4.75,-0.75,10,529.57007
4.75,-0.5,10,529.3582
4.75,-0.25,10,528.4815
4.75,0.0,10,528.3194
4.75,0.25,10,527.80225
4.75,0.5,10,527.3248
4.75,0.75,10,527.4793
4.75,1.0,10,527.15326
4.75,1.25,10,527.52374
4.75,1.5,10,526.9546
4.75,1.75,10,527.1634
4.75,2.0,10,526.9696
4.75,2.25,10,526.69916
4.75,2.5,10,527.0676
4.75,2.75,10,526.4939
4.75,3.0,10,526.90533
4.75,-5.0,11,525.26086
4.75,-4.75,11,525.2611
4.75,-4.5,11,525.85693
4.75,-4.25,11,525.1802
4.75,-4.0,11,525.4438
4.75,-3.75,11,525.30817
4.75,-3.5,11,525.00085
4.75,-3.25,11,524.1788
4.75,-3.0,11,524.35486
4.75,-2.75,11,524.32733
4.75,-2.5,11,524.8877
4.75,-2.25,11,527.669
4.75,-2.0,11,526.38336
4.75,-1.75,11,525.1496
4.75,-1.5,11,524.863
4.75,-1.25,11,523.48773
4.75,-1.0,11,523.066
4.75,-0.75,11,522.4521
4.75,-0.5,11,522.244
4.75,-0.25,11,521.237
4.75,0.0,11,520.939
4.75,0.25,11,520.52136
4.75,0.5,11,520.0484
4.75,0.75,11,519.9213
4.75,1.0,11,519.489
4.75,1.25,11,519.7746
4.75,1.5,11,519.03406
4.75,1.75,11,519.267
4.75,2.0,11,519.0522
4.75,2.25,11,518.8468
4.75,2.5,11,519.32886
4.75,2.75,11,518.98346
4.75,3.0,11,519.54193
4.75,-5.0,12,522.5478
4.75,-4.75,12,522.408
4.75,-4.5,12,523.14734
4.75,-4.25,12,521.95605
4.75,-4.0,12,522.60785
4.75,-3.75,12,522.3821
4.75,-3.5,12,522.02747
4.75,-3.25,12,521.45764
4.75,-3.0,12,521.56366
4.75,-2.75,12,521.8042
4.75,-2.5,12,522.3219
4.75,-2.25,12,525.18616
4.75,-2.0,12,524.0861
4.75,-1.75,12,523.90283
4.75,-1.5,12,524.0471
4.75,-1.25,12,521.95325
4.75,-1.0,12,521.4889
4.75,-0.75,12,520.48175
4.75,-0.5,12,520.33655
4.75,-0.25,12,519.5092
4.75,0.0,12,518.8286
4.75,0.25,12,518.3837
4.75,0.5,12,517.5271
4.75,0.75,12,517.2786
4.75,1.0,12,517.1193
4.75,1.25,12,517.38684
4.75,1.5,12,516.7955
4.75,1.75,12,516.8538
4.75,2.0,12,516.40247
4.75,2.25,12,515.9982
4.75,2.5,12,516.10205
4.75,2.75,12,515.6287
4.75,3.0,12,515.8183
4.5,-5.0,1,520.0179
4.5,-4.75,1,519.9372
4.5,-4.5,1,519.67865
4.5,-4.25,1,519.4369
4.5,-4.0,1,520.0063
4.5,-3.75,1,519.36066
4.5,-3.5,1,520.2187
4.5,-3.25,1,520.13727
4.5,-3.0,1,520.0006
4.5,-2.75,1,520.57196
4.5,-2.5,1,520.543
4.5,-2.25,1,521.3071
4.5,-2.0,1,520.77496
4.5,-1.75,1,521.9043
4.5,-1.5,1,521.9239
4.5,-1.25,1,521.20636
4.5,-1.0,1,521.6009
4.5,-0.75,1,520.4781
4.5,-0.5,1,520.10974
4.5,-0.25,1,519.3995
4.5,0.0,1,519.08453
4.5,0.25,1,518.454
4.5,0.5,1,518.42725
4.5,0.75,1,518.74585
4.5,1.0,1,518.2208
4.5,1.25,1,518.3736
4.5,1.5,1,517.7224
4.5,1.75,1,517.8887
4.5,2.0,1,517.4693
4.5,2.25,1,517.20074
4.5,2.5,1,517.34247
4.5,2.75,1,516.68524
4.5,3.0,1,517.066
4.5,-5.0,2,524.8623
4.5,-4.75,2,524.6018
4.5,-4.5,2,524.102
4.5,-4.25,2,523.6818
4.5,-4.0,2,523.98566
4.5,-3.75,2,523.2763
4.5,-3.5,2,524.01544
4.5,-3.25,2,524.0411
4.5,-3.0,2,524.0798
4.5,-2.75,2,524.64746
4.5,-2.5,2,524.64355
4.5,-2.25,2,525.4339
4.5,-2.0,2,524.83905
4.5,-1.75,2,525.7473
4.5,-1.5,2,525.77826
4.5,-1.25,2,524.893
4.5,-1.0,2,525.1094
4.5,-0.75,2,524.0695
4.5,-0.5,2,523.74884
4.5,-0.25,2,523.0631
4.5,0.0,2,522.57745
4.5,0.25,2,521.93567
4.5,0.5,2,521.77124
4.5,0.75,2,521.92725
4.5,1.0,2,521.30273
4.5,1.25,2,521.239
4.5,1.5,2,520.6107
4.5,1.75,2,520.6839
4.5,2.0,2,520.3162
4.5,2.25,2,519.9506
4.5,2.5,2,519.95953
4.5,2.75,2,519.457
4.5,3.0,2,519.6847
4.5,-5.0,3,523.03174
4.5,-4.75,3,522.8426
4.5,-4.5,3,522.4128
4.5,-4.25,3,522.0064
4.5,-4.0,3,522.37036
4.5,-3.75,3,521.5375
4.5,-3.5,3,522.08496
4.5,-3.25,3,521.9724
4.5,-3.0,3,521.9301
4.5,-2.75,3,522.484
4.5,-2.5,3,522.1077
4.5,-2.25,3,522.97375
4.5,-2.0,3,522.40076
4.5,-1.75,3,522.9067
4.5,-1.5,3,522.69824
4.5,-1.25,3,521.5653
4.5,-1.0,3,521.7943
4.5,-0.75,3,520.7837
4.5,-0.5,3,520.61926
4.5,-0.25,3,520.0253
4.5,0.0,3,519.8198
4.5,0.25,3,519.48334
4.5,0.5,3,519.2602
4.5,0.75,3,519.54596
4.5,1.0,3,518.8893
4.5,1.25,3,518.9931
4.5,1.5,3,518.5161
4.5,1.75,3,518.6679
4.5,2.0,3,518.55066
4.5,2.25,3,518.2838
4.5,2.5,3,518.42206
4.5,2.75,3,517.88214
4.5,3.0,3,518.051
4.5,-5.0,4,522.7064
4.5,-4.75,4,522.72473
4.5,-4.5,4,522.25806
4.5,-4.25,4,521.89923
4.5,-4.0,4,522.3461
4.5,-3.75,4,521.58826
4.5,-3.5,4,522.16235
4.5,-3.25,4,522.0252
4.5,-3.0,4,521.9617
4.5,-2.75,4,522.50366
4.5,-2.5,4,522.0016
4.5,-2.25,4,522.8211
4.5,-2.0,4,522.41113
4.5,-1.75,4,522.95166
4.5,-1.5,4,522.87024
4.5,-1.25,4,521.8205
4.5,-1.0,4,522.24506
4.5,-0.75,4,521.34894
4.5,-0.5,4,521.34595
4.5,-0.25,4,520.7638
4.5,0.0,4,520.3346
4.5,0.25,4,520.05145
4.5,0.5,4,519.59326
4.5,0.75,4,519.9
4.5,1.0,4,519.2274
4.5,1.25,4,519.2348
4.5,1.5,4,518.83575
4.5,1.75,4,518.8915
4.5,2.0,4,518.7619
4.5,2.25,4,518.5127
4.5,2.5,4,518.85205
4.5,2.75,4,518.425
4.5,3.0,4,518.73334
4.5,-5.0,5,526.2137
4.5,-4.75,5,526.2587
4.5,-4.5,5,526.0156
4.5,-4.25,5,525.5358
4.5,-4.0,5,525.8791
4.5,-3.75,5,525.2148
4.5,-3.5,5,525.8002
4.5,-3.25,5,525.6255
4.5,-3.0,5,525.44135
4.5,-2.75,5,525.8137
4.5,-2.5,5,525.00555
4.5,-2.25,5,525.5951
4.5,-2.0,5,525.0988
4.5,-1.75,5,525.62354
4.5,-1.5,5,525.7927
4.5,-1.25,5,524.87604
4.5,-1.0,5,525.4228
4.5,-0.75,5,524.6929
4.5,-0.5,5,524.6444
4.5,-0.25,5,524.132
4.5,0.0,5,523.842
4.5,0.25,5,523.77625
4.5,0.5,5,523.4251
4.5,0.75,5,523.65674
4.5,1.0,5,523.0668
4.5,1.25,5,523.02655
4.5,1.5,5,522.613
4.5,1.75,5,522.7481
4.5,2.0,5,522.60846
4.5,2.25,5,522.40375
4.5,2.5,5,522.5152
4.5,2.75,5,522.0073
4.5,3.0,5,522.264
4.5,-5.0,6,521.81537
4.5,-4.75,6,522.0669
4.5,-4.5,6,522.1095
4.5,-4.25,6,521.95325
4.5,-4.0,6,522.42834
4.5,-3.75,6,522.0295
4.5,-3.5,6,522.7659
4.5,-3.25,6,522.8502
4.5,-3.0,6,522.9048
4.5,-2.75,6,523.4832
4.5,-2.5,6,522.9203
4.5,-2.25,6,523.6745
4.5,-2.0,6,523.43066
4.5,-1.75,6,524.0196
4.5,-1.5,6,524.2319
4.5,-1.25,6,523.6138
4.5,-1.0,6,524.227
4.5,-0.75,6,523.6537
4.5,-0.5,6,523.68445
4.5,-0.25,6,523.2002
4.5,0.0,6,523.1272
4.5,0.25,6,523.1236
4.5,0.5,6,523.12537
4.5,0.75,6,523.4435
4.5,1.0,6,523.111
4.5,1.25,6,523.44257
4.5,1.5,6,523.1025
4.5,1.75,6,523.4307
4.5,2.0,6,523.24304
4.5,2.25,6,523.3505
4.5,2.5,6,523.6474
4.5,2.75,6,523.3498
4.5,3.0,6,523.9002
4.5,-5.0,7,516.0927
4.5,-4.75,7,516.4651
4.5,-4.5,7,516.4787
4.5,-4.25,7,516.7658
4.5,-4.0,7,517.4159
4.5,-3.75,7,517.5243
4.5,-3.5,7,518.4691
4.5,-3.25,7,519.19574
4.5,-3.0,7,519.43677
4.5,-2.75,7,520.291
4.5,-2.5,7,520.3834
4.5,-2.25,7,521.4486
4.5,-2.0,7,521.80316
4.5,-1.75,7,522.70374
4.5,-1.5,7,523.2417
4.5,-1.25,7,522.782
4.5,-1.0,7,523.60626
4.5,-0.75,7,522.9314
4.5,-0.5,7,522.8503
4.5,-0.25,7,522.3251
4.5,0.0,7,521.95087
4.5,0.25,7,521.8891
4.5,0.5,7,521.59717
4.5,0.75,7,521.848
4.5,1.0,7,521.3364
4.5,1.25,7,521.6466
4.5,1.5,7,521.257
4.5,1.75,7,521.5691
4.5,2.0,7,521.50934
4.5,2.25,7,521.46606
4.5,2.5,7,522.0514
4.5,2.75,7,521.7501
4.5,3.0,7,522.53357
4.5,-5.0,8,524.42053
4.5,-4.75,8,524.86096
4.5,-4.5,8,524.85614
4.5,-4.25,8,525.12067
4.5,-4.0,8,525.4642
4.5,-3.75,8,525.58093
4.5,-3.5,8,526.1137
4.5,-3.25,8,526.71515
4.5,-3.0,8,526.8813
4.5,-2.75,8,527.56055
4.5,-2.5,8,527.8647
4.5,-2.25,8,528.85706
4.5,-2.0,8,529.3044
4.5,-1.75,8,530.0485
4.5,-1.5,8,530.48785
4.5,-1.25,8,530.125
4.5,-1.0,8,531.14923
4.5,-0.75,8,530.6775
4.5,-0.5,8,530.68915
4.5,-0.25,8,530.32245
4.5,0.0,8,529.8522
4.5,0.25,8,529.7983
4.5,0.5,8,529.3453
4.5,0.75,8,529.5328
4.5,1.0,8,528.89795
4.5,1.25,8,529.0728
4.5,1.5,8,528.62787
4.5,1.75,8,528.64703
4.5,2.0,8,528.4521
4.5,2.25,8,527.99835
4.5,2.5,8,528.234
4.5,2.75,8,527.5555
4.5,3.0,8,528.04974
4.5,-5.0,9,531.8237
4.5,-4.75,9,532.0473
4.5,-4.5,9,531.87823
4.5,-4.25,9,531.8609
4.5,-4.0,9,532.1025
4.5,-3.75,9,531.98645
4.5,-3.5,9,532.2943
4.5,-3.25,9,532.62775
4.5,-3.0,9,532.66223
4.5,-2.75,9,532.98785
4.5,-2.5,9,533.03656
4.5,-2.25,9,533.7441
4.5,-2.0,9,533.8738
4.5,-1.75,9,534.6314
4.5,-1.5,9,535.06726
4.5,-1.25,9,534.5131
4.5,-1.0,9,534.9806
4.5,-0.75,9,534.2261
4.5,-0.5,9,533.8486
4.5,-0.25,9,533.25323
4.5,0.0,9,532.7204
4.5,0.25,9,532.4521
4.5,0.5,9,532.11017
4.5,0.75,9,532.1901
4.5,1.0,9,531.6197
4.5,1.25,9,531.81604
4.5,1.5,9,531.3893
4.5,1.75,9,531.5371
4.5,2.0,9,531.3885
4.5,2.25,9,531.1672
4.5,2.5,9,531.3753
4.5,2.75,9,530.7175
4.5,3.0,9,531.1727
4.5,-5.0,10,528.8678
4.5,-4.75,10,528.8864
4.5,-4.5,10,528.7577
4.5,-4.25,10,528.419
4.5,-4.0,10,528.77924
4.5,-3.75,10,528.40125
4.5,-3.5,10,528.9234
4.5,-3.25,10,528.90704
4.5,-3.0,10,528.98456
4.5,-2.75,10,529.2865
4.5,-2.5,10,528.8366
4.5,-2.25,10,529.4263
4.5,-2.0,10,528.99005
4.5,-1.75,10,529.6407
4.5,-1.5,10,529.6681
4.5,-1.25,10,528.844
4.5,-1.0,10,529.1988
4.5,-0.75,10,528.4748
4.5,-0.5,10,528.415
4.5,-0.25,10,527.92267
4.5,0.0,10,527.79065
4.5,0.25,10,527.5877
4.5,0.5,10,527.52124
4.5,0.75,10,527.8146
4.5,1.0,10,527.2937
4.5,1.25,10,527.5767
4.5,1.5,10,527.0708
4.5,1.75,10,527.3035
4.5,2.0,10,527.0932
4.5,2.25,10,526.9761
4.5,2.5,10,527.2757
4.5,2.75,10,526.71765
4.5,3.0,10,527.2532
4.5,-5.0,11,525.68365
4.5,-4.75,11,525.62286
4.5,-4.5,11,525.6247
4.5,-4.25,11,525.07385
4.5,-4.0,11,525.60425
4.5,-3.75,11,525.0521
4.5,-3.5,11,525.51605
4.5,-3.25,11,525.1872
4.5,-3.0,11,524.9845
4.5,-2.75,11,525.10144
4.5,-2.5,11,524.16626
4.5,-2.25,11,524.6695
4.5,-2.0,11,523.59174
4.5,-1.75,11,523.8971
4.5,-1.5,11,523.7219
4.5,-1.25,11,522.68665
4.5,-1.0,11,523.11804
4.5,-0.75,11,522.14197
4.5,-0.5,11,521.90656
4.5,-0.25,11,521.3799
4.5,0.0,11,521.1042
4.5,0.25,11,520.6368
4.5,0.5,11,520.5658
4.5,0.75,11,520.61383
4.5,1.0,11,520.02264
4.5,1.25,11,520.22327
4.5,1.5,11,519.54333
4.5,1.75,11,519.94653
4.5,2.0,11,519.6325
4.5,2.25,11,519.5258
4.5,2.5,11,519.8956
4.5,2.75,11,519.5019
4.5,3.0,11,520.11926
4.5,-5.0,12,522.6806
4.5,-4.75,12,522.5738
4.5,-4.5,12,522.5303
4.5,-4.25,12,522.102
4.5,-4.0,12,522.60205
4.5,-3.75,12,521.88617
4.5,-3.5,12,522.45447
4.5,-3.25,12,522.2681
4.5,-3.0,12,522.0365
4.5,-2.75,12,522.3261
4.5,-2.5,12,521.59955
4.5,-2.25,12,522.1431
4.5,-2.0,12,521.19684
4.5,-1.75,12,521.6782
4.5,-1.5,12,521.574
4.5,-1.25,12,520.54156
4.5,-1.0,12,520.81836
4.5,-0.75,12,519.78766
4.5,-0.5,12,519.4262
4.5,-0.25,12,518.841
4.5,0.0,12,518.5497
4.5,0.25,12,517.8603
4.5,0.5,12,517.8772
4.5,0.75,12,517.87885
4.5,1.0,12,517.2771
4.5,1.25,12,517.51666
4.5,1.5,12,516.7177
4.5,1.75,12,517.1293
4.5,2.0,12,516.6645
4.5,2.25,12,516.38715
4.5,2.5,12,516.511
4.5,2.75,12,515.8078
4.5,3.0,12,516.35986
4.25,-5.0,1,518.7042
4.25,-4.75,1,518.47327
4.25,-4.5,1,518.5578
4.25,-4.25,1,518.62317
4.25,-4.0,1,518.7533
4.25,-3.75,1,518.4725
4.25,-3.5,1,519.03424
4.25,-3.25,1,518.82715
4.25,-3.0,1,519.0437
4.25,-2.75,1,519.5578
4.25,-2.5,1,519.32715
4.25,-2.25,1,520.08093
4.25,-2.0,1,519.95825
4.25,-1.75,1,520.11584
4.25,-1.5,1,519.74713
4.25,-1.25,1,519.7132
4.25,-1.0,1,519.7002
4.25,-0.75,1,519.15814
4.25,-0.5,1,519.2988
4.25,-0.25,1,518.285
4.25,0.0,1,518.5786
4.25,0.25,1,518.2702
4.25,0.5,1,518.1773
4.25,0.75,1,518.38184
4.25,1.0,1,517.8295
4.25,1.25,1,518.2702
4.25,1.5,1,517.7026
4.25,1.75,1,517.77264
4.25,2.0,1,517.38776
4.25,2.25,1,517.0768
4.25,2.5,1,517.0828
4.25,2.75,1,516.9169
4.25,3.0,1,517.1469
4.25,-5.0,2,522.526
4.25,-4.75,2,522.19824
4.25,-4.5,2,522.22485
4.25,-4.25,2,522.1543
4.25,-4.0,2,522.29193
4.25,-3.75,2,521.89233
4.25,-3.5,2,522.3986
4.25,-3.25,2,522.29865
4.25,-3.0,2,522.4496
4.25,-2.75,2,523.0997
4.25,-2.5,2,522.7641
4.25,-2.25,2,523.4951
4.25,-2.0,2,523.411
4.25,-1.75,2,523.3956
4.25,-1.5,2,523.12726
4.25,-1.25,2,523.028
4.25,-1.0,2,523.08246
4.25,-0.75,2,522.45026
4.25,-0.5,2,522.5491
4.25,-0.25,2,521.6041
4.25,0.0,2,521.6284
4.25,0.25,2,521.3498
4.25,0.5,2,520.99396
4.25,0.75,2,520.99567
4.25,1.0,2,520.3239
4.25,1.25,2,520.56116
4.25,1.5,2,520.10187
4.25,1.75,2,520.0877
4.25,2.0,2,519.8446
4.25,2.25,2,519.4947
4.25,2.5,2,519.3879
4.25,2.75,2,519.3763
4.25,3.0,2,519.5132
4.25,-5.0,3,521.1731
4.25,-4.75,3,520.8058
4.25,-4.5,3,520.9445
4.25,-4.25,3,520.7993
4.25,-4.0,3,520.8796
4.25,-3.75,3,520.39386
4.25,-3.5,3,520.81006
4.25,-3.25,3,520.64355
4.25,-3.0,3,520.6008
4.25,-2.75,3,521.3046
4.25,-2.5,3,520.776
4.25,-2.25,3,521.3057
4.25,-2.0,3,521.07733
4.25,-1.75,3,520.93964
4.25,-1.5,3,520.534
4.25,-1.25,3,520.13837
4.25,-1.0,3,520.28076
4.25,-0.75,3,519.4953
4.25,-0.5,3,519.6639
4.25,-0.25,3,519.00104
4.25,0.0,3,519.11523
4.25,0.25,3,519.0914
4.25,0.5,3,518.74133
4.25,0.75,3,518.8333
4.25,1.0,3,518.2121
4.25,1.25,3,518.48096
4.25,1.5,3,518.19073
4.25,1.75,3,518.2462
4.25,2.0,3,518.26495
4.25,2.25,3,518.041
4.25,2.5,3,517.85406
4.25,2.75,3,517.91016
4.25,3.0,3,517.95154
4.25,-5.0,4,521.68066
4.25,-4.75,4,521.49615
4.25,-4.5,4,521.5097
4.25,-4.25,4,521.4
4.25,-4.0,4,521.49756
4.25,-3.75,4,520.9661
4.25,-3.5,4,521.37494
4.25,-3.25,4,521.19946
4.25,-3.0,4,521.0576
4.25,-2.75,4,521.63025
4.25,-2.5,4,521.2652
4.25,-2.25,4,521.73254
4.25,-2.0,4,521.46716
4.25,-1.75,4,521.46747
4.25,-1.5,4,521.13745
4.25,-1.25,4,520.77716
4.25,-1.0,4,521.0888
4.25,-0.75,4,520.3515
4.25,-0.5,4,520.59143
4.25,-0.25,4,520.10333
4.25,0.0,4,519.8729
4.25,0.25,4,519.73566
4.25,0.5,4,519.34
4.25,0.75,4,519.2946
4.25,1.0,4,518.7957
4.25,1.25,4,518.9967
4.25,1.5,4,518.6534
4.25,1.75,4,518.5796
4.25,2.0,4,518.48096
4.25,2.25,4,518.43414
4.25,2.5,4,518.3298
4.25,2.75,4,518.46704
4.25,3.0,4,518.5434
4.25,-5.0,5,525.4855
4.25,-4.75,5,525.27686
4.25,-4.5,5,525.45544
4.25,-4.25,5,525.13446
4.25,-4.0,5,525.3687
4.25,-3.75,5,524.7997
4.25,-3.5,5,525.011
4.25,-3.25,5,524.97015
4.25,-3.0,5,524.6148
4.25,-2.75,5,525.0141
4.25,-2.5,5,524.6452
4.25,-2.25,5,525.03973
4.25,-2.0,5,524.7225
4.25,-1.75,5,524.8995
4.25,-1.5,5,524.7183
4.25,-1.25,5,524.3375
4.25,-1.0,5,524.8392
4.25,-0.75,5,523.99316
4.25,-0.5,5,524.14044
4.25,-0.25,5,523.78815
4.25,0.0,5,523.553
4.25,0.25,5,523.62463
4.25,0.5,5,523.3305
4.25,0.75,5,523.2737
4.25,1.0,5,522.9315
4.25,1.25,5,523.1058
4.25,1.5,5,522.6807
4.25,1.75,5,522.71576
4.25,2.0,5,522.5303
4.25,2.25,5,522.4062
4.25,2.5,5,522.2984
4.25,2.75,5,522.2259
4.25,3.0,5,522.2725
4.25,-5.0,6,519.5115
4.25,-4.75,6,519.54333
4.25,-4.5,6,519.9163
4.25,-4.25,6,519.7751
4.25,-4.0,6,520.3025
4.25,-3.75,6,520.0024
